     11.1562,  11.9062,  0.3125,
     16.4688,  12.4531,  0.695312,
     7.92969,  4.25,  9.54688,
     8.75781,  7.22656,  9.86719,
     8.04688,  10.2969,  11.6016,
     10.1172,  6.16406,  14.1953,
     10.3359,  9.9375,  14.9141,
     13.4688,  9.66406,  14.0859,
     14.0391,  13.1953,  6.70312,
     16.7891,  10.6797,  10.1641,
     17.9844,  14.5859,  5.94531,
     22.3672,  18.3672,  8.22656,
     0.40625,  1.27344,  -0.59375,
     1.79688,  2.41406,  -3.84375,
    -0.554688,  4.83594,  0.304688,
    -1.70312,  6.6875,  3.89844,
    -5.10938,  5.75,  -1.61719,
    -4.17969,  9.83594,  1.21094,
    -3.75,  11.5312,  5.02344,
     2.04688,  8.44531,  0.796875,
     2.41406,  12.4375,  -1.42188,
     4.89844,  12.7266,  4.17188,
     2.63281,  5.02344,  3.5625,
     5.92188,  5.23438,  5.57031,
     1.57812,  8.79688,  5.14062,
     4.78125,  8.83594,  5.20312,
     5.35938,  9.55469,  8.875,
    -1.02344,  2.94531,  4.10156,
     0.328125,  5.53125,  7.08594,
     0.679688,  11.625,  8.08594,
     3.375,  16.5391,  7.0625,
     1.07031,  7.66406,  10.4062,
    -3.49219,  7.92188,  8.875,
    -6.55469,  14.0078,  9.73438,
    -4.36719,  2.32031,  1.54688,
    -6.64062,  5.35156,  3.48438,
    -9.94531,  4.9375,  6.45312,
    -3.13281,  -4.25,  1.35156,
    -5.88281,  -6.19531,  1.125,
    -3.40625,  -0.0703125,  6.03125,
    -0.898438,  -1.89844,  10.2344,
    -5.23438,  -2.10156,  2.92188,
    -8.02344,  -0.101562,  4.99219,
    -6.92969,  -0.632812,  8.88281,
    -9.97656,  -3.55469,  1.23438,
    -11.0234,  -5.625,  5.75,
     1.34375,  0.6875,  3.14844,
     3.01562,  1.99219,  5.90625,
    -3.90625,  4.07812,  7.10938,
    -7.48438,  5.14844,  10.8438,
    -3.08594,  2.35156,  10.5,
    -2.78125,  6,  14.1641,
    -4.78906,  6.57031,  18.8984,
     3.47656,  -0.953125,  1.96875,
     4.91406,  -0.679688,  5.64844,
     2.21094,  -1.97656,  6.79688,
     3.5625,  -0.90625,  10.7891,
     5.91406,  1.40625,  8.27344,
     4.15625,  3.1875,  11.7891,
     7.39844,  2.25,  14.1094,
     10.3516,  7.76562,  19.7188,
     6.96875,  9.52344,  23.6172,
     10.9141,  12.4688,  26.6094,
     8.92969,  12.125,  19.8906,
     14.4531,  11.1953,  21.1719,
    -0.078125,  1.04688,  7.82812,
     1.20312,  3.89844,  10.3359,
     3.96875,  6.1875,  8.72656,
     3.97656,  10.4688,  12.625,
     5.95312,  6.73438,  12.5625,
     6.14844,  5.78125,  18.125,
     6.20312,  13.4922,  10.0234,
     3.63281,  16.4688,  12.9688,
    -0.9375,  11.3359,  12.6016,
    -3.01562,  15.75,  16.9453,
     6.96094,  9.57031,  16.0156,
     3.5625,  11.5625,  17.0703,
     11.6641,  10.0234,  9.44531,
     10.9141,  12.7812,  11.8594,
     13.875,  13.5781,  12.125,
     12.2812,  13.2656,  16.7266,
     10.8516,  16.6094,  9.92969,
     15.3047,  18.8516,  8.74219,
     10.6641,  22.5938,  11.7578,
     17.2344,  15.3984,  12.6797,
     16.2188,  15.2344,  17.8125,
     13.4141,  17.8984,  14.5859,
     18.4844,  19.6484,  15.2578,
     22.3828,  22.1719,  19.7031,
     19.8047,  27.0703,  15.7109,
     26.4141,  32.2422,  20.6094,
     6.53125,  20.8359,  17.8828,
     13.7578,  21.6641,  18.2578,
     11.0547,  25.9766,  22.7422,
     18.3906,  24.5156,  24.4219,
     20.7734,  32.75,  31.3281,
     8.1875,  13.9531,  14.2031,
     9.70312,  16.4922,  17.5,
     11.8125,  16.2422,  21.7188,
     12.2891,  19.4609,  24.5156,
     17.4219,  18.5703,  21.7344,
     3.25,  13.8516,  21.125,
     5.66406,  18.25,  25.7578,
     9.78125,  18.5391,  31.0781,
     16.3594,  17.7188,  27.875,
     15.7109,  21.1875,  35.375,
     10.4766,  27.3984,  30.2812,
     9.5,  30.6172,  38.4531,
     13.2266,  37.4453,  46.9688,
